Lot Area,Neighborhood,Building Type,House Style,Overall Quality,Overall Condition,Year Built,Year Remodeled/Added,Unfinished Basement (SF),Central Air,1st Floor (SF),2nd Floor (SF),Above Ground Living Area (SF),Bedrooms,Kitchen Quality,Total Rooms,Garage Type,Garage Cars,Garage Area,Wood Deck (SF),Open Porch (SF),Enclosed Porch,Screen Porch,Year Sold,Sale Price,Total Bathrooms,Remodeled Y/N,Total Finished Basement (SF),Finished Basement/Abv Ground Living Area
8640,Somerst,1Fam,1Story,8,5,2007,2007,1314,Y,1338,0,1338,3,Gd,6,Attchd,2,598,0,141,0,0,2007,208900,2,N,24,1362
9000,Somerst,1Fam,1Story,7,5,2006,2007,1335,Y,1335,0,1335,3,Gd,6,Attchd,2,575,0,210,0,0,2007,210400,2,Y,0,1335
8640,Somerst,1Fam,2Story,8,5,2007,2007,546,Y,896,896,1792,3,Gd,8,Attchd,2,590,184,96,0,0,2007,255000,3,N,350,2142
10411,Somerst,1Fam,2Story,5,5,2007,2007,725,Y,725,863,1588,3,Gd,8,Attchd,2,561,0,0,0,0,2007,212109,3,N,0,1588
9000,Somerst,1Fam,2Story,8,5,2006,2006,1088,Y,1088,871,1959,3,Gd,8,Attchd,3,1025,208,46,0,0,2007,270000,3,N,0,1959
9000,Somerst,1Fam,2Story,8,5,2007,2007,1120,Y,1184,1426,2610,4,Ex,11,BuiltIn,2,550,208,364,0,0,2007,303477,3,N,64,2674
12217,Somerst,1Fam,2Story,8,5,2007,2007,210,Y,955,925,1880,3,Ex,8,Attchd,3,880,168,127,0,0,2007,310013,4,N,745,2625
11096,Somerst,1Fam,1Story,8,5,2006,2006,1632,Y,1656,0,1656,3,Gd,7,Attchd,3,826,0,146,0,0,2007,249700,2,N,24,1680
10207,Somerst,1Fam,2Story,7,6,2007,2007,874,Y,874,887,1761,3,Gd,7,Attchd,2,578,144,105,0,0,2007,227875,3,N,0,1761
10440,Somerst,1Fam,1Story,8,5,2007,2007,1574,Y,1584,0,1584,2,Ex,6,Attchd,2,594,0,256,0,0,2007,261329,2,N,0,1584
11824,Somerst,1Fam,1Story,8,5,2006,2006,1685,Y,1685,0,1685,2,Gd,5,Attchd,3,658,112,63,0,0,2007,253000,2,N,0,1685
10625,Somerst,1Fam,2Story,6,5,2004,2004,1158,Y,1158,1285,2443,4,Gd,9,BuiltIn,3,744,193,127,0,0,2007,265000,3,N,0,2443
11143,Somerst,1Fam,2Story,8,5,2004,2005,1580,Y,1580,886,2466,4,Gd,8,Attchd,2,610,159,214,0,0,2007,340000,3,Y,0,2466
7500,SawyerW,1Fam,1Story,6,5,2006,2007,1100,Y,1100,0,1100,3,TA,6,0,0,0,0,136,0,0,2007,146000,2,Y,0,1100
7500,SawyerW,1Fam,1Story,7,5,2006,2006,1143,Y,1143,0,1143,3,Gd,5,0,0,0,0,55,0,0,2007,147000,2,N,0,1143
12450,SawyerW,1Fam,1Story,5,5,2003,2004,365,Y,1094,0,1094,3,Gd,6,Detchd,2,576,0,0,0,0,2007,149000,2,Y,729,1823
7441,SawyerW,1Fam,1Story,7,5,2006,2006,1461,Y,1486,0,1486,3,Gd,7,Attchd,2,566,0,32,0,0,2007,181000,2,N,0,1486
8462,SawyerW,1Fam,2Story,6,5,1994,1994,114,Y,936,785,1721,3,Gd,7,Attchd,2,471,300,87,0,0,2007,201000,4,N,814,2535
11613,SawyerW,1Fam,2Story,6,5,1993,1997,384,Y,920,900,1820,3,Gd,7,Attchd,2,492,144,85,0,0,2007,191750,3,Y,480,2300
8450,SawyerW,1Fam,1Story,7,5,2000,2001,1349,Y,1349,0,1349,3,TA,6,Attchd,2,539,120,55,0,0,2007,179000,2,Y,0,1349
16196,SawyerW,1Fam,1Story,7,5,1998,1998,39,Y,1494,0,1494,3,Gd,5,Attchd,2,514,402,25,0,0,2007,215000,3,N,1443,2937
8012,SawyerW,TwnhsE,1Story,6,5,1992,1992,1145,Y,1575,0,1575,2,Gd,5,Attchd,2,529,0,0,52,0,2007,179200,3,N,430,2005
8012,SawyerW,TwnhsE,2Story,6,5,1980,1980,630,Y,630,636,1266,2,TA,5,Attchd,1,283,340,0,0,0,2007,128000,2,N,0,1266
7200,NAmes,1Fam,1Story,5,7,1950,1950,0,Y,1040,0,1040,2,TA,5,Detchd,2,625,0,0,0,0,2006,109500,1,N,0,1040
8400,SawyerW,Duplex,1Story,5,5,1977,1977,0,Y,2020,0,2020,4,TA,10,Detchd,2,630,0,0,0,0,2007,144000,2,N,0,2020
6285,Sawyer,1Fam,1Story,5,5,1977,1977,405,Y,894,0,894,2,TA,5,Detchd,1,308,192,0,0,0,2007,120750,2,N,489,1383
8480,Sawyer,1Fam,1Story,5,6,1963,1963,340,Y,970,0,970,2,TA,5,Detchd,2,624,0,24,0,192,2007,132500,2,N,630,1600
7420,Sawyer,1Fam,1Story,5,5,1962,1962,640,Y,1057,0,1057,3,TA,6,Detchd,2,576,0,0,0,0,2007,132000,1,N,417,1474
9600,OldTown,1Fam,2Story,7,7,1925,1990,712,Y,832,809,1641,3,Ex,6,Detchd,2,546,0,0,234,0,2006,178000,3,Y,16,1657
6970,Sawyer,1Fam,1Story,4,5,1961,1961,108,Y,1120,0,1120,3,Fa,5,Attchd,2,544,168,0,0,0,2007,129000,3,N,932,2052
13673,Sawyer,1Fam,1Story,5,5,1962,1962,1140,Y,1696,0,1696,3,TA,8,Attchd,1,349,0,30,0,0,2007,143900,2,N,0,1696
6451,OldTown,1Fam,2Story,7,7,1900,1970,504,Y,848,580,1428,4,TA,7,Detchd,2,576,264,0,84,0,2006,139900,2,Y,208,1636
9945,Sawyer,1Fam,1Story,5,5,1961,1961,161,Y,988,0,988,3,TA,5,Detchd,2,572,0,0,0,0,2007,128500,2,N,827,1815
6173,Sawyer,1Fam,1Story,5,6,1967,1967,277,Y,902,0,902,3,TA,6,Attchd,1,288,0,0,0,0,2007,125500,1,N,599,1501
19522,Veenker,1Fam,2Story,7,5,1990,1990,496,Y,1271,1232,2503,3,Gd,7,Attchd,2,564,0,99,0,182,2007,300000,4,N,727,3230
5633,OldTown,1Fam,1Story,5,7,1925,1950,844,Y,844,0,844,2,TA,5,Detchd,1,216,50,81,123,0,2006,111500,1,Y,0,844
10751,Sawyer,1Fam,1Story,5,5,1974,1974,250,Y,1037,0,1037,2,TA,5,Attchd,2,431,136,47,0,0,2007,129000,2,N,787,1824
16647,Sawyer,1Fam,SFoyer,5,5,1975,1981,0,Y,1701,0,1701,3,TA,6,Basment,2,611,0,0,0,0,2007,171000,3,Y,1390,3091
6000,OldTown,2fmCon,1Story,5,7,1955,1955,384,Y,960,0,960,3,TA,5,Detchd,2,576,0,0,0,0,2006,135500,2,N,576,1536
9572,NoRidge,1Fam,2Story,8,5,1990,1990,971,Y,1453,1357,2810,4,Gd,9,Attchd,2,750,500,0,0,0,2007,302000,3,N,482,3292
10678,NoRidge,1Fam,1.5Fin,8,5,1992,2000,983,Y,2129,743,2872,4,Gd,9,Attchd,2,541,0,33,0,0,2007,285000,3,Y,700,3572
4379,Somerst,TwnhsE,1Story,8,5,2004,2004,527,Y,1378,0,1378,2,Gd,6,Attchd,2,540,160,56,0,0,2007,214000,3,N,851,2229
3523,Somerst,TwnhsE,1Story,8,5,2006,2007,1081,Y,1151,0,1151,2,Gd,5,Attchd,2,484,0,60,0,0,2007,166000,3,Y,60,1211
3784,Somerst,TwnhsE,1Story,8,5,2006,2007,1451,Y,1565,0,1565,2,Gd,5,Attchd,2,476,0,120,0,0,2007,193800,3,Y,60,1625
4230,Somerst,TwnhsE,1Story,7,5,2006,2007,1352,Y,1352,0,1352,2,Gd,5,Attchd,2,466,0,241,0,0,2007,208900,2,Y,0,1352
3606,Somerst,TwnhsE,1Story,7,5,2006,2007,415,Y,1352,0,1352,2,Gd,5,Attchd,2,466,0,241,0,0,2007,194000,3,Y,937,2289
5330,Somerst,TwnhsE,1Story,8,5,2006,2007,1550,Y,1550,0,1550,2,Gd,5,Attchd,2,528,0,102,0,0,2007,207500,3,Y,0,1550
4274,Somerst,TwnhsE,1Story,7,5,2006,2007,135,Y,1241,0,1241,1,Gd,4,Attchd,2,569,0,116,0,0,2007,199900,3,Y,1106,2347
4251,Somerst,TwnhsE,2Story,7,5,2006,2007,625,Y,625,625,1250,2,Gd,5,Detchd,2,528,0,54,0,0,2007,164700,3,Y,0,1250
2280,Somerst,Twnhs,2Story,6,5,1999,1999,179,Y,757,744,1501,3,TA,6,Detchd,2,440,0,0,0,0,2007,176500,4,N,565,2066
3230,Somerst,TwnhsE,2Story,6,5,1999,1999,310,Y,729,729,1458,2,TA,5,Detchd,2,440,0,32,0,0,2007,176000,3,N,419,1877
2117,Somerst,TwnhsE,2Story,6,5,2000,2000,336,Y,756,756,1512,2,Gd,4,Detchd,2,440,0,32,0,0,2007,168500,3,N,420,1932
2117,Somerst,Twnhs,2Story,6,5,2000,2000,339,Y,769,804,1573,3,Gd,4,Detchd,2,440,0,32,0,0,2007,177000,3,N,417,1990
2117,Somerst,Twnhs,2Story,6,5,2000,2000,320,Y,769,756,1525,3,Gd,5,Detchd,2,440,0,0,0,0,2007,177000,3,N,436,1961
5105,Somerst,TwnhsE,2Story,7,5,2004,2004,312,Y,551,551,1102,2,Gd,4,Detchd,2,480,0,60,0,0,2007,148800,3,N,239,1341
2645,Somerst,Twnhs,2Story,8,5,1999,2000,776,Y,764,677,1441,2,Gd,5,Detchd,2,492,206,0,0,0,2007,174000,3,Y,0,1441
7399,Somerst,1Fam,2Story,7,5,1997,1998,326,Y,975,975,1950,3,Gd,7,Detchd,2,576,0,10,0,198,2007,239000,3,Y,649,2599
7321,Somerst,1Fam,1Story,7,5,1999,2000,1339,Y,1358,0,1358,3,Gd,5,Detchd,2,625,176,174,0,0,2007,204000,2,Y,0,1358
8010,Somerst,1Fam,2Story,8,5,2003,2004,90,Y,1072,976,2048,3,Gd,8,Detchd,2,552,0,48,0,180,2007,301000,4,Y,964,3012
8413,Somerst,1Fam,2Story,8,5,1998,1998,319,Y,1220,1142,2362,3,Gd,8,Attchd,2,1105,147,0,36,144,2007,312500,4,N,901,3263
9466,Veenker,TwnhsE,1Story,8,5,1994,1995,0,Y,1494,0,1494,1,Gd,5,Attchd,2,478,0,30,0,217,2007,279700,3,Y,1494,2988
12000,Veenker,1Fam,1Story,7,6,1980,1980,270,Y,2362,0,2362,3,Gd,8,Attchd,2,546,180,16,0,0,2007,255000,4,N,1732,4094
6000,OldTown,1Fam,1.5Fin,5,7,1924,1950,816,Y,816,750,1566,5,Gd,7,Detchd,2,450,24,0,296,0,2006,139000,2,Y,0,1566
9576,OldTown,1Fam,1.5Fin,6,7,1945,1950,460,Y,885,297,1182,3,TA,5,Detchd,1,378,0,0,0,0,2006,120000,2,Y,310,1492
3840,Greens,TwnhsE,1Story,8,6,1978,1998,0,Y,1295,0,1295,1,Gd,4,Attchd,2,571,133,89,0,0,2007,213750,2,Y,1057,2352
10800,OldTown,1Fam,2.5Unf,7,7,1914,1970,490,N,880,888,1768,2,TA,6,Detchd,2,320,0,341,0,0,2006,163000,2,Y,390,2158
3600,OldTown,1Fam,2Story,6,7,1910,1993,684,N,684,684,1368,3,TA,7,Detchd,1,216,0,158,0,0,2006,114504,1,Y,0,1368
17778,Veenker,1Fam,1Story,8,5,1981,1981,0,Y,2497,0,2497,2,Gd,7,Attchd,2,676,266,0,0,0,2007,373000,3,N,2461,4958
18890,Sawyer,Duplex,1.5Fin,5,5,1977,1977,652,Y,1361,1259,2620,4,TA,12,BuiltIn,2,600,155,24,145,0,2007,190000,4,N,709,3329
7050,Somerst,1Fam,2Story,7,5,2001,2001,319,Y,1057,872,1929,3,Gd,7,Attchd,2,650,0,235,0,0,2007,226000,4,N,738,2667
11700,NWAmes,1Fam,1Story,6,6,1968,1968,912,Y,1152,0,1152,3,TA,7,Attchd,2,412,0,126,0,0,2007,143450,3,N,0,1152
8000,NWAmes,1Fam,2Story,6,6,1970,1970,93,Y,1403,1008,2411,4,TA,8,Attchd,2,570,0,192,0,0,2007,240050,4,N,915,3326
8723,NWAmes,1Fam,SFoyer,6,6,1969,1969,0,Y,1082,0,1082,3,TA,6,Attchd,2,480,160,0,0,0,2007,162500,2,N,973,2055
11700,NWAmes,1Fam,1Story,6,5,1968,1968,385,Y,1295,0,1295,3,TA,6,Attchd,2,528,0,194,0,200,2007,164000,3,N,910,2205
7200,OldTown,1Fam,2Story,7,7,1920,1950,596,Y,998,764,1762,4,Gd,8,Detchd,2,576,36,0,221,0,2006,157000,3,Y,0,1762
9547,NWAmes,1Fam,1Story,7,6,1993,1993,1594,Y,1594,0,1594,2,Gd,6,Attchd,2,472,190,80,0,0,2007,188500,2,N,0,1594
10530,NWAmes,1Fam,2Story,7,6,1993,1993,329,Y,1091,984,2075,3,Gd,8,Attchd,2,473,235,86,0,0,2007,255000,4,N,819,2894
11500,NWAmes,Duplex,1Story,5,6,1976,1976,1680,Y,1680,0,1680,4,TA,8,Detchd,2,528,0,0,0,0,2007,136905,2,N,0,1680
5976,OldTown,Duplex,2Story,5,7,1920,1950,624,N,624,624,1248,2,TA,8,0,0,0,0,130,256,0,2006,93500,2,Y,0,1248
9600,NWAmes,1Fam,1Story,7,6,1973,1973,326,Y,1242,0,1242,3,TA,6,Attchd,2,528,0,0,0,0,2007,175500,2,N,916,2158
10800,NWAmes,1Fam,1Story,6,5,1963,1963,171,Y,1052,0,1052,3,TA,6,Attchd,1,311,0,133,0,0,2007,127000,2,N,881,1933
8050,NAmes,1Fam,1Story,5,6,1967,1993,437,Y,1107,0,1107,3,Gd,5,Attchd,1,308,88,64,0,0,2007,127000,2,Y,512,1619
10355,NAmes,1Fam,1Story,5,5,1967,1967,519,Y,1214,0,1214,3,TA,5,Attchd,1,318,0,111,0,0,2007,143000,2,N,695,1909
11737,BrkSide,1Fam,2Story,6,7,1924,1996,848,N,1017,810,1827,2,TA,9,Detchd,1,240,27,36,42,0,2006,202500,1,Y,0,1827
9503,NAmes,1Fam,1Story,5,5,1958,1983,193,Y,1344,0,1344,2,TA,6,Detchd,1,484,316,28,0,0,2007,144000,2,Y,831,2175
10624,NAmes,Duplex,1Story,5,4,1964,1964,1424,Y,1728,0,1728,6,TA,10,Detchd,1,352,155,0,0,0,2007,119000,3,N,304,2032
10899,NAmes,Duplex,1Story,4,5,1964,1964,0,N,1224,0,1224,2,TA,8,CarPort,3,530,0,0,0,0,2007,103000,2,N,0,1224
12342,NAmes,1Fam,1Story,5,5,1960,1978,978,Y,1422,0,1422,3,TA,6,Attchd,1,286,0,0,36,0,2007,139900,1,Y,0,1422
5000,BrkSide,1Fam,1.5Fin,6,7,1947,1950,605,Y,1004,660,1664,3,TA,7,Detchd,2,420,0,24,36,0,2006,159000,2,Y,399,2063
8892,NAmes,1Fam,1Story,5,5,1960,1960,1065,Y,1065,0,1065,3,TA,6,Detchd,2,461,74,0,0,0,2007,126500,2,N,0,1065
7800,OldTown,2fmCon,1.5Fin,5,7,1939,1950,286,Y,793,325,1118,3,TA,5,Detchd,2,410,0,0,0,271,2006,119900,2,Y,507,1625
6120,BrkSide,1Fam,1Story,5,7,1925,1950,279,N,1015,0,1015,3,TA,6,Detchd,1,450,0,0,112,120,2006,88000,1,Y,489,1504
7450,NAmes,1Fam,1Story,5,5,1956,1956,250,Y,1074,0,1074,2,Gd,6,Detchd,2,396,0,72,0,0,2007,124000,1,N,644,1718
6120,BrkSide,1Fam,1.5Fin,5,7,1930,1984,741,Y,741,583,1324,3,Gd,7,Detchd,1,180,0,0,55,0,2006,110000,1,Y,0,1324
14357,NAmes,1Fam,1Story,5,5,1961,1961,386,Y,1187,0,1187,2,TA,6,Attchd,2,440,128,0,0,0,2007,140500,2,N,478,1665
6000,BrkSide,1Fam,1Story,5,7,1921,1950,0,Y,616,0,616,2,TA,4,Detchd,1,205,0,0,129,0,2006,89000,1,Y,616,1232
8250,Edwards,1Fam,1Story,5,7,1935,1950,0,N,1032,0,1032,2,TA,6,Detchd,1,260,0,0,121,0,2006,125000,1,Y,0,1032
8800,NAmes,1Fam,1Story,7,6,1966,1966,520,Y,1200,0,1200,3,TA,6,Attchd,2,440,0,0,0,0,2007,163500,3,N,654,1854
9200,NAmes,1Fam,SLvl,6,5,1965,1965,548,Y,1042,0,1042,3,TA,5,Attchd,2,440,192,0,0,0,2007,161000,2,N,494,1536
10366,Sawyer,1Fam,SLvl,6,7,1964,1964,456,Y,934,0,934,2,TA,4,Attchd,1,336,77,0,0,0,2006,132000,2,N,456,1390
7844,Sawyer,1Fam,2Story,6,7,1978,1978,463,Y,672,728,1400,3,TA,6,Attchd,2,440,0,0,0,0,2006,149500,2,N,209,1609
11382,NAmes,1Fam,1Story,6,5,1964,1964,533,Y,1374,0,1374,3,TA,7,Attchd,1,286,0,28,84,0,2007,147000,2,N,597,1971
10820,Sawyer,1Fam,SFoyer,5,7,1971,1972,88,Y,810,0,810,2,TA,4,Detchd,2,576,0,0,0,0,2006,130000,2,Y,694,1504
14585,NAmes,1Fam,1Story,6,6,1960,1987,331,Y,1429,0,1429,3,Gd,7,Attchd,2,572,216,110,0,0,2007,181900,2,Y,813,2242
7388,NAmes,1Fam,1Story,5,6,1959,2002,658,Y,1327,0,1327,3,Gd,7,Detchd,2,624,0,0,0,0,2007,150750,2,Y,405,1732
9842,NAmes,Duplex,1Story,4,5,1962,1962,0,Y,1224,0,1224,2,TA,6,CarPort,2,462,0,0,0,0,2007,101800,2,N,0,1224
8280,NAmes,1Fam,1Story,6,5,1950,1950,932,Y,932,0,932,2,Gd,4,Attchd,1,306,0,0,214,0,2007,124000,1,N,0,932
19690,Edwards,1Fam,SLvl,6,7,1966,1966,697,Y,1575,626,2201,4,Gd,8,Attchd,2,432,586,236,0,0,2006,274970,2,N,0,2201
5000,BrkSide,1Fam,1Story,1,3,1946,1950,0,N,334,0,334,1,Fa,2,0,0,0,0,0,0,0,2007,39300,1,Y,0,334
5000,BrkSide,1Fam,1Story,3,3,1946,1950,367,N,666,0,666,2,Gd,4,0,0,0,0,52,0,0,2007,64500,2,Y,299,965
3500,BrkSide,1Fam,1.5Fin,3,5,1945,1950,226,N,442,228,670,2,Fa,4,0,0,0,0,21,0,0,2007,64000,2,Y,144,814
19950,Edwards,1Fam,2Story,6,7,1928,1950,672,Y,1337,672,2009,4,TA,8,2Types,3,795,0,42,0,180,2006,235000,2,Y,0,2009
9500,NAmes,1Fam,2Story,6,6,1964,1978,374,Y,1127,850,1977,4,TA,9,Attchd,2,540,0,52,0,0,2007,165000,3,Y,442,2419
9600,NAmes,1Fam,1Story,5,6,1955,1955,710,Y,1150,0,1150,2,TA,6,Attchd,1,288,0,0,0,175,2007,144000,2,N,368,1518
11345,NAmes,Duplex,2Story,5,5,1948,1950,708,Y,928,992,1920,4,TA,10,Detchd,2,400,0,0,0,0,2007,137000,2,Y,220,2140
9492,NAmes,1Fam,1.5Fin,5,5,1941,1950,359,Y,968,408,1376,3,TA,6,Attchd,1,240,0,0,0,0,2007,105000,2,Y,409,1785
6420,Edwards,1Fam,1Story,5,7,1952,1952,219,Y,1148,0,1148,2,TA,6,Detchd,1,308,0,0,0,0,2006,123500,2,N,761,1909
8668,NAmes,Duplex,1Story,5,5,1968,1968,1560,Y,1560,0,1560,4,TA,8,Detchd,3,792,0,0,0,0,2007,126000,2,N,0,1560
10050,NAmes,1Fam,SFoyer,5,6,1966,1966,191,Y,1280,0,1280,3,TA,6,Basment,2,432,140,40,0,0,2007,175000,3,N,602,1882
9600,NAmes,1Fam,SLvl,6,5,1961,1961,618,Y,1254,0,1254,3,TA,6,Attchd,2,525,0,0,0,168,2007,158500,2,N,600,1854
10150,NAmes,1Fam,1Story,5,5,1958,1958,456,Y,912,0,912,2,TA,5,Attchd,1,275,0,0,0,0,2007,114500,1,N,456,1368
11344,NAmes,1Fam,1.5Fin,5,5,1958,1958,414,Y,874,650,1524,3,TA,7,Attchd,1,315,0,0,0,0,2007,144000,2,N,460,1984
18450,NAmes,1Fam,2Story,6,5,1965,1979,111,Y,1465,915,2380,3,TA,7,CarPort,2,596,0,265,0,0,2007,129000,3,Y,910,3290
9560,CollgCr,1Fam,1Story,5,7,1972,1972,504,Y,864,0,864,3,TA,5,Attchd,1,288,0,0,0,0,2006,128500,1,N,360,1224
6860,NAmes,1Fam,1Story,5,6,1956,1956,100,Y,1008,0,1008,3,Fa,6,Detchd,1,308,0,0,0,0,2007,131000,2,N,908,1916
9800,CollgCr,1Fam,1Story,5,7,1972,1972,0,Y,894,0,894,3,TA,5,Attchd,2,552,256,0,0,0,2006,149900,2,N,894,1788
8176,NAmes,1Fam,1Story,5,6,1958,1992,210,Y,1056,0,1056,3,TA,6,Attchd,1,308,0,0,0,0,2007,139000,2,Y,846,1902
9750,NAmes,1Fam,1Story,6,6,1958,1958,834,Y,1442,0,1442,4,TA,7,Attchd,1,301,0,0,275,0,2007,157900,2,N,608,2050
6956,Edwards,1Fam,1.5Fin,4,7,1948,1950,624,Y,624,312,936,3,TA,5,Attchd,1,265,0,0,0,0,2006,97900,1,Y,0,936
11988,NAmes,1Fam,1Story,6,6,1957,1957,467,Y,1244,0,1244,3,TA,6,Attchd,1,336,0,40,0,0,2007,150000,2,N,777,2021
9100,NAmes,1Fam,1Story,5,5,1960,1960,1144,Y,1144,0,1144,3,TA,6,Attchd,1,336,0,0,0,0,2007,120000,1,N,0,1144
9736,NAmes,1Fam,1Story,6,6,1957,1969,525,Y,1721,0,1721,4,TA,8,Attchd,2,464,0,0,0,0,2007,174850,1,Y,806,2527
9770,NAmes,1Fam,1Story,5,5,1957,1957,410,Y,922,0,922,2,TA,5,Attchd,1,308,0,34,0,0,2007,116000,2,N,512,1434
10152,NAmes,1Fam,1Story,5,5,1956,1956,462,Y,1048,0,1048,3,TA,6,Attchd,1,286,0,20,0,192,2007,135000,2,N,586,1634
12155,NAmes,1Fam,1Story,6,3,1970,1970,420,Y,1657,0,1657,3,TA,7,Attchd,2,484,0,0,0,147,2007,163500,3,N,1237,2894
12198,NAmes,1Fam,1Story,5,6,1955,1975,424,Y,1411,0,1411,3,TA,7,Attchd,1,310,278,82,0,0,2007,130000,1,Y,780,2191
10050,NAmes,1Fam,1Story,5,5,1955,1955,928,Y,1216,0,1216,3,TA,5,Attchd,1,336,0,0,0,0,2007,129500,2,N,288,1504
9738,Edwards,1Fam,1.5Fin,5,7,1924,1950,392,Y,949,272,1221,4,TA,7,Attchd,1,392,0,0,236,0,2006,104900,2,Y,392,1613
8078,NAmes,Duplex,1Story,5,5,1958,1958,1560,Y,1560,0,1560,4,TA,8,Detchd,2,484,0,0,0,0,2007,128600,2,N,0,1560
10950,NAmes,1Fam,1Story,6,6,1952,1952,507,Y,948,0,948,2,TA,5,Detchd,2,410,0,48,0,0,2007,125000,1,N,441,1389
8172,Edwards,1Fam,1Story,5,7,1955,1990,697,Y,864,0,864,2,TA,5,Detchd,2,572,0,0,0,0,2006,115000,2,Y,167,1031
8248,Edwards,1Fam,1.5Fin,5,7,1918,1950,686,Y,686,564,1250,3,Fa,7,Detchd,1,280,207,0,96,0,2006,116000,3,Y,0,1250
11388,Edwards,1Fam,1.5Fin,4,7,1910,1993,616,N,1055,218,1273,3,Gd,5,Detchd,1,275,212,0,0,0,2006,121000,1,Y,0,1273
7134,NAmes,1Fam,SLvl,5,5,1955,1955,0,Y,1360,0,1360,3,TA,6,Detchd,2,572,0,50,0,0,2007,130000,1,N,384,1744
7150,NAmes,1Fam,1.5Fin,4,4,1955,1955,1040,Y,1040,500,1540,4,Fa,7,Detchd,1,352,0,0,0,0,2007,115000,2,N,150,1690
8400,NAmes,1Fam,1Story,5,5,1955,1955,130,Y,925,0,925,3,TA,5,Attchd,1,390,81,0,0,0,2007,116900,2,N,793,1718
11435,Crawfor,1Fam,2Story,8,7,1929,1950,792,Y,792,725,1517,3,Gd,7,Detchd,2,400,0,0,0,0,2006,230000,1,Y,0,1517
9532,NAmes,1Fam,1Story,4,6,1953,1953,156,Y,1647,0,1647,3,TA,6,Attchd,1,280,225,0,0,0,2007,153000,2,N,949,2596
15783,OldTown,1Fam,1Story,5,5,1952,1952,632,Y,924,0,924,2,TA,6,Detchd,1,420,0,324,0,0,2007,112500,1,N,292,1216
11500,Crawfor,1Fam,1.5Fin,7,7,1936,1987,794,Y,1020,1037,2057,3,Gd,6,Attchd,1,180,0,0,0,322,2006,250000,2,Y,223,2280
8170,Crawfor,1Fam,1.5Fin,7,7,1929,1950,496,Y,1122,549,1671,4,TA,7,Detchd,2,451,0,0,0,0,2006,218000,2,Y,526,2197
12099,NAmes,1Fam,1.5Fin,5,6,1953,2004,1018,Y,1216,0,1728,3,TA,7,Attchd,1,371,200,0,0,0,2007,156000,2,Y,198,1926
21281,NAmes,1Fam,2Story,5,4,1935,2007,666,Y,1308,1778,3086,4,Gd,9,BuiltIn,3,1200,0,208,290,156,2007,301600,4,Y,0,3086
10134,OldTown,1Fam,1.5Fin,5,6,1940,1950,735,Y,735,299,1034,2,TA,5,Detchd,1,240,0,39,0,0,2007,109000,1,Y,0,1034
5500,OldTown,1Fam,1.5Unf,4,6,1956,1956,882,Y,882,0,882,1,TA,4,0,0,0,0,0,0,0,2007,103200,1,N,0,882
12320,Crawfor,1Fam,2Story,7,7,1932,1990,637,Y,959,650,1609,3,Gd,8,2Types,3,579,0,0,0,104,2006,199500,2,Y,0,1609
10800,OldTown,1Fam,1Story,4,6,1927,2007,656,Y,968,0,968,4,TA,5,Detchd,1,216,0,0,0,0,2007,64500,2,Y,0,968
14210,Crawfor,1Fam,2Story,6,7,1930,1959,697,Y,1104,697,1801,3,TA,8,Attchd,2,365,0,90,0,0,2006,210000,2,Y,0,1801
5400,OldTown,1Fam,1Story,5,6,1920,1950,691,Y,691,0,691,2,Ex,4,Detchd,1,216,0,20,94,0,2007,86000,1,Y,0,691
10090,NAmes,1Fam,SLvl,7,5,1963,1999,0,Y,1035,616,1651,4,TA,6,BuiltIn,1,276,460,46,0,165,2007,172000,3,Y,725,2376
14115,Crawfor,1Fam,1Story,6,7,1956,2004,230,Y,1811,0,1811,2,Ex,6,Attchd,2,470,0,0,280,0,2006,230000,1,Y,843,2654
8300,NAmes,1Fam,1Story,6,6,1968,1968,0,Y,952,0,952,3,TA,5,Attchd,1,288,0,0,0,0,2007,128500,2,N,952,1904
11606,NAmes,1Fam,2Story,5,5,1969,1969,390,Y,1040,1040,2080,5,Fa,9,Attchd,2,504,335,0,0,0,2007,135000,4,N,650,2730
15600,Crawfor,1Fam,2Story,5,7,1950,1963,408,Y,1278,1037,2315,4,TA,9,Attchd,1,342,0,0,0,192,2006,257000,3,Y,760,3075
11664,NAmes,1Fam,1Story,6,5,1948,1950,746,Y,1082,0,1082,2,TA,5,Detchd,1,240,0,130,0,0,2007,119200,1,Y,336,1418
10496,NAmes,1Fam,1.5Fin,6,6,1949,1950,844,Y,1168,678,1846,3,TA,7,Attchd,1,315,0,0,0,0,2007,143000,2,Y,196,2042
7000,IDOTRR,1Fam,1.5Fin,6,7,1926,1950,487,Y,861,424,1285,3,TA,6,Detchd,2,506,96,0,132,0,2006,145400,2,Y,374,1659
7200,NAmes,1Fam,1Story,5,3,1950,1950,432,Y,1238,0,1238,3,TA,6,Attchd,1,357,0,171,0,0,2007,102000,2,N,432,1670
10172,Mitchel,1Fam,1Story,5,7,1968,2003,423,Y,874,0,874,3,TA,5,Attchd,1,288,0,120,0,0,2006,126500,2,Y,441,1315
1533,MeadowV,Twnhs,SFoyer,5,7,1970,1970,77,Y,630,0,630,1,Ex,3,0,0,0,0,0,0,0,2006,92000,2,N,553,1183
1936,MeadowV,Twnhs,2Story,4,7,1970,1970,546,Y,546,546,1092,3,TA,5,0,0,0,0,0,0,0,2006,90500,2,N,0,1092
